method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.01,0.5639625,0.08244071243512115,0.09514999999999998,0.057614628994188025,0.01649999999999996,0.0,0.19609577724713212,0.6270169635613759,0.07627916666666666,0.0,0.38333333333333336,1.6738296429316202,1539.6195963541666
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.02,0.5690666666666666,0.08694888469009004,0.10025416666666666,0.058046665636563397,0.02200000000000002,0.0,0.19471729411392782,0.6200300842523575,0.075975,0.0,0.49333333333333335,1.6791964292526245,1539.5779296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.05,0.5612875,0.08537519342887165,0.092475,0.0618771847402523,0.0017500000000000293,0.0,0.19678034719503484,0.6298387944698334,0.07565416666666666,0.0,0.36000000000000004,1.678842043876648,1539.5612630208334
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.1,0.5727708333333333,0.08239438827437943,0.10395833333333333,0.05658242131880582,0.03512499999999996,0.0,0.19142664404576645,0.6139432032903035,0.07486666666666666,0.0,0.33666666666666667,1.7008833090464275,1539.5154296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.3,0.0,0.4690190476190476,0.12861672838169458,0.0,0.0,0.0,0.0,0.2524928834147751,0.7623664299647014,0.08997142857142854,0.0,0.0,0.6867760022481283,786.222265625
fb_gate_tent,feedback_noise,0.1,0.1,0,0.3,0.001,0.4977238095238095,0.12862616751190764,0.02870476190476192,0.030160605363301896,0.0,0.0,0.2366355866222332,0.7231730341911315,0.08681428571428572,0.0,0.08666666666666667,1.6819581747055055,1539.4529296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.3,0.005,0.5563428571428571,0.09121651516576713,0.08732380952380954,0.055611385755640716,0.01100000000000001,0.0,0.20260438575819134,0.6385553042093913,0.07784761904761904,0.0,0.3066666666666667,1.6782813707987467,1539.6404296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.3,0.01,0.5647714285714286,0.08765694761090899,0.09575238095238098,0.05198988876595445,0.0257142857142858,0.0,0.197886808137028,0.6275486489137013,0.07717142857142857,0.0,0.41000000000000003,1.6882880528767903,1539.5945963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.3,0.02,0.559404761904762,0.0926703394472959,0.0903857142857143,0.05236842565544468,0.014142857142857235,0.0,0.2020133501227413,0.635748686393102,0.0784952380952381,0.0,0.47,1.6775612115859986,1539.5279296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.3,0.05,0.5571761904761904,0.08947829621636585,0.08815714285714286,0.05037232730575839,0.013000000000000012,0.0,0.2011007514652042,0.6370644936958949,0.07748095238095237,0.0,0.31666666666666665,1.684465503692627,1539.5487630208333
